"","Observed","TDboost","EMTboost"
"124",0,52.0166977090653,15.8397457837021
"125",0,49.1246773851247,13.7818173229535
"126",0,54.1722342964316,16.5107187875449
"127",0,8.53995981151309,3.46702490069083
"128",0,10.8277793908931,4.03498817124185
"129",0,64.0696565721735,23.2271167104256
"130",0,59.7323751523311,16.3911499291416
"131",0,61.8481410910626,17.6812883067549
"132",0,89.2125745017439,26.0559468161795
"133",0,27.5388032683917,9.01723839500486
"134",0,44.6580983129466,13.2260362439978
"135",0,7.84944430855763,2.72074416505198
"136",0,56.6502089375194,16.2828436427874
"137",0,7.84355829073017,2.26820663706132
"138",0,51.6327083648813,15.0926011677951
"139",0,50.3642526687859,12.895702662146
"140",0,8.53476227102851,3.46702490069083
"141",0,51.8364278674331,14.8324030626588
"142",0,53.4509223674322,12.8104503824907
"143",0,10.9963969524876,3.39790139695262
"144",0,64.0430261683467,16.845030589398
"145",0,51.2033528067501,13.277887118051
"146",0,36.9316292564001,12.9958142696034
"147",0,44.7341460418626,13.3394297617284
"148",0,40.2554399929581,10.872807382791
"149",0,108.730438835854,30.7056597268368
"150",0,54.2745648256962,15.2889162382836
"151",0,49.1246773851247,13.7818173229535
"152",0,48.3035203117176,12.8104503824907
"153",0,54.2005737280524,12.5023203228831
"154",0,42.8844311366903,12.3355687835304
"155",0,9.41821146511592,2.90708810907289
"156",0,52.8696601548944,15.0252243308104
"157",0,48.2588983091132,13.3614925115221
"158",0,49.8443678662806,11.2939848003254
"159",0,54.4181086880505,15.6115829393807
"160",0,7.73740003035484,2.06734923384404
"161",0,51.7414792383084,14.6614877903787
"162",0,10.9045935496914,3.69857864898634
"163",0,8.61411544861809,3.20792286408987
"164",0,10.193935581095,3.5039199136163
"165",0,7.89245203298033,3.4790861468765
"166",0,11.0544643855227,4.14336862994098
"167",0,40.6794573204487,12.2251051220454
"168",0,52.6920620614943,17.0013743713261
"169",0,52.8696601548944,15.0252243308104
"170",0,10.7778340516447,3.39790139695262
"171",0,57.1515628339437,16.1149778844772
"172",0,46.5562114510117,12.1545913229694
"173",0,22.5179444924055,9.44302124613097
"174",0,22.5179444924055,9.44302124613097
"175",0,54.0938318660425,14.7663083320314
"176",0,27.3041693294461,8.99698976112232
"177",0,47.9057713328234,12.7763699765024
"178",0,52.1421975500923,16.3201840203124
"179",0,44.6934553193405,14.0300068142127
"180",0,10.969095886968,4.12017844280037
"181",0,83.1908308246902,22.8831523319114
"182",0,49.1246773851247,13.7818173229535
"183",0,44.6580983129466,13.2260362439978
"184",0,9.36460897597671,3.18726675402286
"185",0,47.4057940208127,13.2225916709662
"186",0,48.2588983091132,13.3614925115221
"187",0,51.6327083648813,15.0487716843401
"188",0,11.124900732842,4.12017844280037
"189",0,8.53476227102851,3.46702490069083
"190",0,10.925962726997,3.78093882122065
"191",0,9.21844253145544,2.43236244444891
"192",0,8.53476227102851,3.46702490069083
"193",0,47.825944925469,13.8367727928195
"194",0,44.9404279217889,12.7671796308807
"195",0,60.8018553480341,15.1485985798033
"196",0,57.4623255389642,15.4756128770764
"197",0,51.5946196427892,13.8721320582899
"198",0,11.0981048401579,4.12017844280037
"199",0,44.6580983129466,13.2260362439978
"200",0,77.1179234342132,23.1713419728909
"201",0,8.61411544861809,3.20792286408987
"202",0,46.0875374020927,13.2607778535781
"203",0,10.9963969524876,3.69857864898634
"204",0,47.8573194772306,14.0539261634505
"205",0,50.0831509132772,14.9916048922512
"206",0,10.969095886968,4.12017844280037
"207",0,64.2696040831003,18.327240256072
"208",0,7.89245203298033,3.4790861468765
"209",0,8.53476227102851,3.46702490069083
"210",0,49.1246773851247,13.8640235075751
"211",0,51.0952838586408,14.8270137356253
"212",0,24.3477825326769,9.84466420096092
"213",0,60.5327608592507,16.7914664105039
"214",0,27.8773738331554,8.87090130372342
"215",0,10.7778340516447,3.69857864898634
"216",0,8.53488554557581,2.49425166484002
"217",0,55.2328399648255,15.4739764581008
"218",0,8.61411544861809,3.20792286408987
"219",0,42.8844311366903,12.3355687835304
"220",0,44.5478580548667,11.6279784721304
"221",0,51.0015370974588,15.5806281985737
"222",0,61.8481410910626,17.6812883067549
"223",0,44.6662542494824,14.0300068142127
"224",0,53.3682898977226,15.0252243308104
"225",0,8.53995981151309,3.46702490069083
"226",0,49.0951148953428,13.7775175565686
"227",0,60.1631283508129,12.2066800938255
"228",0,39.0253605718076,12.324804665881
"229",0,56.6502089375194,16.2828436427874
"230",0,8.53488554557581,2.02865768611371
"231",0,57.7981592365582,15.3580988493714
"232",0,10.7778340516447,3.69857864898634
"233",0,10.9045935496914,3.69857864898634
"234",0,7.89245203298033,3.4790861468765
"235",0,8.53476227102851,3.46702490069083
"236",0,49.6118133036522,15.1860886177063
"237",0,52.8696601548944,15.0252243308104
"238",0,52.8696601548944,15.0252243308104
"239",0,44.4599882852659,12.3277182301487
"240",0,11.0544643855227,4.14336862994098
"241",0,27.8773738331554,8.87090130372342
"242",0,67.3624544596902,20.206846159059
"243",0,51.5946196427892,14.1976355869098
"244",0,8.53750659391526,2.88632476931374
"245",0,10.925962726997,4.14336862994098
"246",0,11.124900732842,4.12017844280037
"247",0,44.6934553193405,14.0300068142127
"248",0,9.36460897597671,3.48199888778868
"249",0,50.0682437852682,10.6697617296428
"250",0,51.2674220197656,16.1494649091646
"251",0,46.0875374020927,13.2607778535781
"252",0,10.969095886968,4.12017844280037
"253",0,83.1937084849444,27.5877890643122
"254",0,52.0166977090653,15.8397457837021
"255",0,8.58554464971593,2.93851242090116
"256",0,54.5748185622044,15.0626572827472
"257",0,60.310064968771,16.5776053094234
"258",0,10.969095886968,4.12017844280037
"259",0,42.2008905593134,12.2786514492347
"260",0,56.6502089375194,16.2828436427874
"261",0,7.89245203298033,3.4790861468765
"262",0,7.89245203298033,3.4790861468765
"263",0,53.5221195834989,15.1692255420453
"264",0,51.0792667317819,15.7664053406369
"265",0,28.5970337752458,9.17055386116467
"266",0,44.7920350684667,13.5543461546913
"267",0,51.7414792383084,14.6614877903787
"268",0,40.7743425891155,13.8218189030993
"269",0,26.7438050481099,9.41028431488588
"270",0,58.1510700274642,15.6511830852159
"271",0,50.4108213616591,12.4534739728626
"272",0,10.925962726997,4.14336862994098
"273",0,51.9547266887536,14.6805149759375
"274",0,44.6934553193405,14.0300068142127
"275",0,45.6827594349394,14.3514345157557
"276",0,46.1761126098527,12.1961185294094
"277",0,10.7778340516447,3.39790139695262
"278",0,44.6934553193405,14.0300068142127
"279",0,52.4662371032529,11.5027610893983
"280",0,8.53750659391526,2.93002876073091
"281",0,57.5067668625791,15.9009978119687
"282",0,7.93263926886567,2.92735227708182
"283",0,48.1199057856402,14.3444556668054
"284",0,53.4015452789365,13.3614925115221
"285",0,7.89245203298033,3.4790861468765
"286",0,43.6152324318414,11.1511566128199
"287",0,11.0981048401579,4.12017844280037
"288",0,56.1367034379513,17.1511019178255
"289",0,38.254998769111,12.324804665881
"290",0,52.3816477888842,15.0542416160139
"291",0,52.7758929179923,13.8514919266356
"292",0,8.53995981151309,3.46702490069083
"293",0,48.983263051298,15.2044971545125
"294",0,38.3260588945424,12.7484317668615
"295",0,71.9283168906629,20.5984470738723
"296",0,44.7341460418626,13.4676182270429
"297",0,51.2791937235601,14.5478402202479
"298",0,42.8844311366903,12.3355687835304
"299",0,26.7438050481099,9.41028431488588
"300",0,48.2588983091132,13.3614925115221
"301",0,10.8277793908931,4.03498817124185
"302",0,11.0544643855227,4.14336862994098
"303",0,71.4311227178255,19.1275616012673
"304",0,9.34227020641352,2.68455232540061
"305",0,52.172036529877,14.8493258216735
"306",0,50.4108213616591,12.4534739728626
"307",0,7.89245203298033,3.4790861468765
"308",0,50.0831509132772,14.9916048922512
"309",0,10.925962726997,4.14336862994098
"310",0,29.3668223105149,7.88116167641979
"311",0,53.9944371827615,12.4836415484534
"312",0,10.969095886968,4.12017844280037
"313",0,9.41821146511592,2.90708810907289
"314",0,8.61411544861809,3.20792286408987
"315",0,52.2049475459994,14.1326993673309
"316",0,10.969095886968,4.12017844280037
"317",0,52.6702651003029,15.3909984522342
"318",0,46.2200322469327,12.6510380117608
"319",0,8.53476227102851,3.46702490069083
"320",0,56.9830310116765,13.6886009427006
"321",0,8.83478488087068,2.44286816887101
"322",0,54.5748185622044,15.0626572827472
"323",0,44.6934553193405,14.0300068142127
"324",0,55.2328399648255,15.4739764581008
"325",0,122.047334375717,31.577000077314
"326",0,28.4091741673185,9.3779172281827
"327",0,22.3823985016861,8.79170773232521
"328",0,46.3136055802117,12.3773765938765
"329",0,58.8759043249674,17.8716383113202
"330",0,27.1129308260101,9.00158331687529
"331",0,51.0952838586408,14.8270137356253
"332",0,26.7438050481099,9.41028431488588
"333",0,8.83478488087068,2.44286816887101
"334",0,42.8338084506764,12.6410484735118
"335",0,9.41821146511592,2.90365124625345
"336",0,27.4598437694633,8.99651846237951
"337",0,8.53476227102851,3.46702490069083
"338",0,11.0544643855227,4.14336862994098
"339",0,52.7625679163601,15.404380290361
"340",0,28.4091741673185,9.3779172281827
"341",0,10.925962726997,4.14336862994098
"342",0,52.8696601548944,15.0252243308104
"343",0,53.9135152804862,15.213405846848
"344",0,85.2905973928519,22.168797153185
"345",0,11.0544643855227,4.14336862994098
"346",0,22.5179444924055,9.44302124613097
"347",0,57.8483821717787,15.8927398248304
"348",0,59.1313241971563,10.6143848149887
"349",0,8.69760924859113,2.43143968329853
"350",0,10.969095886968,4.12017844280037
"351",0,10.925962726997,4.14336862994098
"352",0,43.2726420049581,12.324804665881
"353",0,44.6934553193405,14.0300068142127
"354",0,56.2799882755586,15.6622226814161
"355",0,8.5919874741323,2.92832522799134
"356",0,52.172036529877,14.8493258216735
"357",0,44.7341460418626,13.4676182270429
"358",0,53.293546625275,14.6481473218276
"359",0,28.2585748906847,9.43587911627909
"360",0,65.07056350926,17.4926190366923
"361",0,8.53488554557581,2.41770856007607
"362",0,8.47110010287772,2.92832522799134
"363",0,50.0730512297899,15.4607297502188
"364",0,10.969095886968,4.12017844280037
"365",0,8.53488554557581,2.40976539229261
"366",0,11.0544643855227,4.14336862994098
"367",0,10.969095886968,4.12017844280037
"368",0,10.9045935496914,3.69857864898634
"369",0,10.969095886968,4.12017844280037
"370",0,30.2903330393244,8.70388553774777
"371",0,27.8773738331554,8.87090130372342
"372",0,10.925962726997,4.14336862994098
"373",0,51.6327083648813,15.0926011677951
"374",0,53.3905522356498,15.8818416071736
"375",0,8.53750659391526,2.96599961906332
"376",0,10.9045935496914,3.69857864898634
"377",0,27.5388032683917,9.01723839500486
"378",0,48.7544750757555,13.3483468007744
"379",0,44.4599882852659,12.3277182301487
"380",0,27.3518649673549,8.32708374755239
"381",0,47.825944925469,13.8367727928195
"382",0,10.925962726997,4.14336862994098
"383",0,9.41821146511592,2.90708810907289
"384",0,45.7302061109736,13.217618982874
"385",0,51.0952838586408,14.8270137356253
"386",0,57.7981592365582,15.3580988493714
"387",0,87.7255298097435,25.6674170291834
"388",0,45.7207140612088,11.403211082987
"389",0,47.825944925469,13.8367727928195
"390",0,55.4174473722686,17.2090959017575
"391",0,51.298369956049,14.4615812489073
"392",0,51.298369956049,14.4615812489073
"393",0,51.6327083648813,15.0487716843401
"394",0,10.925962726997,4.14336862994098
"395",0,72.3019649094613,16.207411147882
"396",0,47.825944925469,13.8367727928195
"397",0,10.925962726997,4.14336862994098
"398",0,27.8773738331554,8.87090130372342
"399",0,10.9045935496914,3.69857864898634
"400",0,7.73740003035484,2.99561787024507
"401",0,10.9045935496914,3.69857864898634
"402",0,44.6780135715455,12.6115417206955
"403",0,60.1631283508129,12.2066800938255
"404",0,27.648166304809,8.23661313859338
"405",0,47.8973529046437,14.0525452644166
"406",0,10.969095886968,4.12017844280037
"407",0,9.36460897597671,3.48199888778868
"408",0,48.6671338492409,15.1137838876375
"409",0,10.969095886968,4.12017844280037
"410",0,51.8589023503497,15.7463257524209
"411",0,50.4108213616591,12.4534739728626
"412",0,10.925962726997,4.14336862994098
"413",0,10.925962726997,4.14336862994098
"414",0,49.2402457528564,13.3322959986851
"415",0,83.2382790605997,23.8288795544085
"416",0,52.9650289407453,14.9456925912931
"417",0,10.969095886968,4.12017844280037
"418",0,50.4108213616591,12.4534739728626
"419",0,38.254998769111,12.324804665881
"420",0,56.9528210355919,15.6229442113773
"421",0,45.6868726007265,13.1131920932232
"422",0,10.9045935496914,3.69857864898634
"423",0,47.3764030557055,12.7295438151823
"424",0,22.6189054220293,7.77517890182877
"425",0,9.67053947377361,2.6896683765131
"426",0,48.3861018635903,14.2458008922262
"427",0,50.2204179196857,15.171531357278
"428",0,8.53995981151309,3.46702490069083
"429",0,47.8420311322165,14.2887662524178
"430",0,54.3568931069446,16.4177981396803
"431",0,45.9799442858188,12.9476868677251
"432",0,10.969095886968,4.12017844280037
"433",0,45.4896683568641,9.9049019557369
"434",0,10.925962726997,4.14336862994098
"435",0,10.8277793908931,4.03498817124185
"436",0,11.0544643855227,4.14336862994098
"437",0,42.8844311366903,12.3355687835304
"438",0,60.1631283508129,12.2066800938255
"439",0,7.89245203298033,3.4790861468765
"440",0,29.8179963819038,9.71910208059859
"441",0,53.495306035561,14.6521569849191
"442",0,10.969095886968,4.12017844280037
"443",0,10.9765945062952,4.52023466243941
"444",0,60.310064968771,16.5776053094234
"445",0,27.8773738331554,8.87090130372342
"446",0,8.53476227102851,3.46702490069083
"447",0,51.7045373575751,13.5770221223046
"448",0,10.925962726997,3.78093882122065
"449",0,22.5822464188835,7.73870564615772
"450",0,10.7778340516447,3.39790139695262
"451",0,10.925962726997,4.14336862994098
"452",0,11.0544643855227,4.14336862994098
"453",0,52.7625679163601,15.404380290361
"454",0,27.3041693294461,8.83343556723533
"455",0,49.0206471911328,12.3590756579215
"456",0,59.2654992569626,13.2191608681658
"457",0,55.6324904519422,16.0052975859015
"458",0,10.9963969524876,3.69857864898634
"459",0,48.2588983091132,13.3614925115221
"460",0,10.925962726997,4.14336862994098
"461",0,7.73900435608708,2.99561787024507
"462",0,44.6580983129466,13.2260362439978
"463",0,10.8277793908931,4.03498817124185
"464",0,52.8696601548944,15.0252243308104
"465",0,49.107574028063,12.9656197441183
"466",0,10.969095886968,4.12017844280037
"467",0,41.6941124574127,12.603716616973
"468",0,39.8366034808791,12.4514572812026
"469",0,11.0544643855227,4.14336862994098
"470",0,50.7485692398337,15.2749795197988
"471",0,27.8773738331554,8.87090130372342
"472",0,52.172036529877,14.8493258216735
"473",0,48.9390144704393,11.1791019722575
"474",0,72.9243418505167,17.0351285620664
"475",0,22.5822464188835,7.73870564615772
"476",0,55.2328399648255,15.4739764581008
"477",0,7.89245203298033,3.4790861468765
"478",0,11.1612340029105,4.16088454394243
"479",0,10.925962726997,4.14336862994098
"480",0,27.3041693294461,8.83343556723533
"481",0,10.925962726997,4.14336862994098
"482",0,9.41821146511592,2.90365124625345
"483",0,8.53488554557581,2.49425166484002
"484",0,49.4414698819142,14.7522847384117
"485",0,25.0938079955317,8.81599182484816
"486",0,40.2669215931377,12.5827634981234
"487",0,10.969095886968,4.12017844280037
"488",0,44.2601459479454,12.0007463995057
"489",0,64.3028278531905,13.3397983384332
"490",0,10.925962726997,4.14336862994098
"491",0,44.4627904427422,13.165010219214
"492",0,10.969095886968,4.12017844280037
"493",0,10.9765945062952,4.52023466243941
"494",0,108.730438835854,30.7056597268368
"495",0,10.969095886968,4.12017844280037
"496",0,51.9494116469919,12.833912393532
"497",0,49.0206471911328,12.3590756579215
"498",0,11.0544643855227,4.14336862994098
"499",0,28.4091741673185,9.3779172281827
"500",0,49.8443678662806,11.2939848003254
"501",0,52.9171832251347,17.3521935084548
"502",0,44.6580983129466,13.2260362439978
"503",0,8.75363514972818,3.4790861468765
"504",0,10.969095886968,4.12017844280037
"505",0,55.7889507397363,13.6131257745495
"506",0,46.5562114510117,12.1545913229694
"507",0,51.2791937235601,14.5478402202479
"508",0,58.2117523364104,7.45613269845984
"509",0,10.969095886968,4.12017844280037
"510",0,26.5839833173378,7.1604096050635
"511",0,53.0374986339153,19.269665061926
"512",0,58.1510700274642,15.6511830852159
"513",0,61.9291753357486,7.41259091598412
"514",0,8.53995981151309,3.46702490069083
"515",0,11.0981048401579,4.12017844280037
"516",0,10.969095886968,4.12017844280037
"517",0,51.6327083648813,15.0487716843401
"518",0,50.0831509132772,14.9916048922512
"519",0,53.0918462710198,14.5870702680919
"520",0,27.74422829822,9.87287833574875
"521",0,52.9174259563752,15.493245909388
"522",0,11.2968597388106,3.91489594101668
"523",0,8.58554464971593,2.96946247283775
"524",0,28.8712437848569,9.17810538060855
"525",0,46.3136055802117,12.3773765938765
"526",0,49.6870900510233,16.3604992352498
"527",0,7.89245203298033,3.4790861468765
"528",0,43.0637917460932,13.0085931563897
"529",0,11.0544643855227,4.14336862994098
"530",0,11.0544643855227,4.14336862994098
"531",0,8.65186045799763,3.51572982283029
"532",0,43.4537435209812,12.8396051047625
"533",0,39.7342001909474,11.1719702038558
"534",0,52.8696601548944,15.0252243308104
"535",0,55.4537254572612,15.1279579016028
"536",0,42.8844311366903,12.3355687835304
"537",0,45.0505446795582,12.0653526964774
"538",0,149.594876363259,42.3597498801814
"539",0,51.0952838586408,14.8270137356253
"540",0,9.34513920116224,2.93002876073091
"541",0,52.7625679163601,15.404380290361
"542",0,52.2049475459994,13.8805578515747
"543",0,48.2390598089918,13.8367727928195
"544",0,61.8353510534344,21.9031156071043
"545",0,26.7275283896107,9.41028431488588
"546",0,10.925962726997,4.14336862994098
"547",0,23.4629783479822,8.39695048234214
"548",0,7.89245203298033,3.4790861468765
"549",0,7.84355829073017,2.2445656199203
"550",0,26.7438050481099,9.41028431488588
"551",0,10.969095886968,4.12017844280037
"552",0,27.0173980459606,8.23661313859338
"553",0,48.9161654104896,13.5473903959787
"554",0,10.925962726997,4.14336862994098
"555",0,10.969095886968,4.12017844280037
"556",0,44.6662542494824,14.1556565631484
"557",0,10.969095886968,4.12017844280037
"558",0,22.6347425224132,7.8081561960725
"559",0,10.925962726997,4.14336862994098
"560",0,9.36460897597671,3.48199888778868
"561",0,9.36460897597671,3.48199888778868
"562",0,10.925962726997,4.14336862994098
"563",0,10.925962726997,4.14336862994098
"564",0,10.969095886968,4.12017844280037
"565",0,11.0544643855227,3.78093882122065
"566",0,27.5388032683917,9.01723839500486
"567",0,37.925696965919,12.7484317668615
"568",0,55.8233621593235,19.0517501596049
"569",0,27.9260707596998,9.18425646473722
"570",0,52.7747286320175,11.5031525070016
"571",0,52.8696601548944,15.0252243308104
"572",0,47.825944925469,13.8367727928195
"573",0,7.89245203298033,3.4790861468765
"574",0,51.8054203267393,12.2068620871937
"575",0,48.0604676528642,12.2833461525476
"576",0,51.9547266887536,14.6805149759375
"577",0,53.0964284449787,15.751699761004
"578",0,27.5388032683917,9.01723839500486
"579",0,28.4091741673185,9.3779172281827
"580",0,54.0938318660425,14.7663083320314
"581",0,25.0938079955317,8.81599182484816
"582",0,51.6972626509354,8.55108674187838
"583",0,27.4598437694633,8.99651846237951
"584",0,11.0981048401579,4.12017844280037
"585",0,52.2049475459994,14.1326993673309
"586",0,10.7778340516447,3.69857864898634
"587",0,45.9976454537131,14.2564048533545
"588",0,39.0253605718076,12.324804665881
"589",0,11.0544643855227,4.14336862994098
"590",0,8.53995981151309,3.46702490069083
"591",0,10.925962726997,4.14336862994098
"592",0,8.53476227102851,3.46702490069083
"593",0,8.53488554557581,2.46758653894078
"594",0,43.5709550921844,14.1375971775356
"595",0,10.969095886968,4.12017844280037
"596",0,11.0544643855227,4.14336862994098
"597",0,48.983263051298,15.2044971545125
"598",0,41.9535556979669,12.7701034293069
"599",0,54.4885354855433,13.3655076980979
"600",0,11.0544643855227,4.14336862994098
"601",0,10.969095886968,4.12017844280037
"602",0,52.3841517204307,16.3894037151059
"603",0,50.2209879225058,14.4526445610278
"604",0,10.8277793908931,4.03498817124185
"605",0,47.825944925469,13.8367727928195
"606",0,10.8277793908931,4.03498817124185
"607",0,51.6327083648813,15.0926011677951
"608",0,7.89245203298033,3.4790861468765
"609",0,27.5388032683917,9.01723839500486
"610",0,50.3840648068436,14.1016926418598
"611",0,52.2049475459994,13.8805578515747
"612",0,49.8443678662806,11.2939848003254
"613",0,10.7778340516447,3.69857864898634
"614",0,10.7778340516447,3.69857864898634
"615",0,51.0641865452707,14.8270137356253
"616",0,53.5314584901367,16.2201984493644
"617",0,48.3861018635903,14.2458008922262
"618",0,37.925696965919,12.7484317668615
"619",0,10.925962726997,4.14336862994098
"620",0,45.1365489555606,12.1734855203999
"621",0,43.4734483032592,13.5756760503476
"622",0,42.3895173418665,11.1179154979003
"623",0,44.5839616230879,10.7466934402135
"624",0,10.9045935496914,3.69857864898634
"625",0,52.892718938191,15.4069549929411
"626",0,51.871450897413,12.7353858058546
"627",0,11.0544643855227,4.14336862994098
"628",0,22.5179444924055,9.44302124613097
"629",0,10.7778340516447,3.39790139695262
"630",0,53.0827639821167,15.3284979846114
"631",0,7.89245203298033,3.4790861468765
"632",0,11.0544643855227,4.12017844280037
"633",0,82.9412464367913,23.1721077354881
"634",0,50.4108213616591,12.4534739728626
"635",0,50.0831509132772,14.9916048922512
"636",0,45.6868726007265,13.1131920932232
"637",0,43.0637917460932,13.0085931563897
"638",0,49.2759094273927,15.9423885731744
"639",0,56.5167259182872,16.6364636153938
"640",0,59.5933620159917,17.7395715371377
"641",0,7.89245203298033,3.4790861468765
"642",0,59.7306536049247,16.6893251194683
"643",0,10.969095886968,4.12017844280037
"644",0,111.24017387437,31.0088402074148
"645",0,8.35452092927726,2.40082776648884
"646",0,50.0730512297899,15.4607297502188
"647",0,51.0952838586408,14.8270137356253
"648",0,9.41821146511592,2.90708810907289
"649",0,54.3810955571572,14.655297172126
"650",0,53.41959294401,13.6569812781598
"651",0,11.0544643855227,4.14336862994098
"652",0,11.0544643855227,4.14336862994098
